Open,High,Low,Volume,Close
33589.05078,34652.5,33583.14844,672200,34267.5
34555.60156,34908.05078,34011.89844,605200,34758.04688
35205.39844,36567.64844,35060.64844,272900,36451.87891
36763.14844,37232.19922,36494,455900,36548.57422
33615.89844,33990.80078,33564.55078,374200,33874.70703
30763.5,31834.5,30555.25,368400,31782.23047
32368.55078,32566.59961,31906.55078,351000,32465.37305
32610.40039,33011.55078,32191.40039,786800,32269.97461
34866,34917.64844,34650.94922,164000,34683.59766
34728.10156,34894.44922,34632.60156,165600,34809.49219
35954.55078,36317,35890.5,201200,36033.68359
36218.25,36227.55078,35531.35156,200200,35805.98047
35825.39844,35998.14844,35702.89844,122300,35936.63281
36000.75,36233.30078,35937.10156,125800,36168.92969
36100.64844,36261.55078,36032.39844,87300,36094.08203
35935.05078,35993.69922,35611.85156,118300,35867.03125
36222.5,36248.89844,35432,140500,35554.08594
35146.5,35306.5,34926.5,181200,35033.44531
35424.19922,35427.39844,34817.5,174200,35123.98828
35200.75,35795.30078,35070,173600,35711.6875
35768.85156,35910.30078,35499.64844,144300,35585.83594
35485.94922,35785.80078,35411.80078,136400,35617.13672
35559.75,35727.89844,35359.25,120900,35627.38672
35781.05078,36398.44922,35721.89844,150400,36347.22656
36367.39844,36552.80078,36216.19922,210300,36424.17969
36591.44922,36997.69922,36487.14844,181500,36573.875
36588.39844,36895.55078,36469,118900,36830.87109
36883.64844,37140,36563.19922,155600,36760.72266
36878.25,36923.64844,36554.44922,88600,36591.92578
36558.85156,36685.85156,36151.94922,124500,36468.375
36519.69922,36855.89844,36393.60156,175800,36767.77344
36725.5,36857.19922,36566.69922,83600,36682.77344
36608.44922,36724.85156,36327.05078,82200,36471.375
36639.94922,36756,36529.64844,109300,36612.625
36543.55078,36949.69922,36496.05078,177900,36851.82031
36946,37720.14844,36907.75,423100,37668.16406
37929.5,38112.75,37396.05078,335100,37811.50781
37388.19922,37802.75,37068.44922,152000,37145.26563
37238.39844,37340.69922,36525.94922,154000,37235.41797
37277.10156,37328.60156,36885.60156,106400,36944.21875
37241.25,37830.75,37216.14844,139100,37771.26172
37954,38112.60156,37680,138400,37829.85938
38054.75,38355.19922,37968.19922,113000,38170.80469
38360,38377.25,37315.19922,201000,37944.55859
37601.10156,37923.44922,37371.05078,260500,37742.5625
37677.80078,37884.85156,37354.25,235100,37424.66797
37140.39844,37299.39844,36876.35156,189200,37225.46484
37392.14844,37670.69922,37355.60156,146400,37579.21094
37499.80078,37786.60156,37364.75,153100,37740.5625
37768.80078,38106.85156,37452,204200,37521.11328
37894,37923.64844,37650.25,136400,37752.76172
37906.39844,38105.19922,37674.35156,168200,37774.8125
37782.75,38495.30078,37744.64844,136100,38293.35547
38178.35156,38609.60156,38144.60156,201300,38521.05078
38735.30078,38779.05078,38502.69922,205900,38635.30078
38684.64844,39375.05078,38673,249600,39340.44141
39794.25,39947.60156,39569.55078,580000,39684.33984
39927.30078,40011.14844,39394.25,274900,39540.03906
39545.44922,39774.55078,39292.80078,236900,39517.73828
39676.55078,40200.44922,39428.10156,271300,40029.73438
40192.64844,40587.35156,40149.55078,370500,40323.17969
40961.25,41829.60156,40508.10156,476800,41191.91797
41057.75,41367.25,40829.14844,437100,41237.82031
41234.55078,41347,40750,322800,40873.875
40915.14844,40931.05078,39350.19922,512700,39508.48828
39424.55078,39775.25,38426.64844,341300,39115.14844
39432.14844,39862.60156,39120.64844,203200,39763.28906
39796.89844,40107.60156,39590.69922,265000,39937.98438
40040.64844,40160.19922,39304.85156,267500,39401.59375
39669.10156,39734.69922,39514.14844,38800,39573.23828
39674.05078,39674.05078,38932.14844,212900,39437.79297
39517.85156,39560.60156,39223.39844,203500,39368.34375
39206.19922,39220.30078,38873.80078,167900,39022.79688
38913.05078,38929.94922,38346.05078,146000,38559.75
38707.14844,38822.85156,38467.80078,136000,38732.90234
38849.44922,39117.14844,38606.60156,112300,38701.90234
38710.89844,38724.69922,38211.10156,129100,38306.65625
38113.39844,38456.30078,37981.19922,139300,38041.10938
38071.89844,38233.94922,37748.44922,238700,37975.80859
38232.14844,38241,36655.39844,209500,37128.37109
36787,37448.75,36647.55078,188700,37272.36719
37384.75,37891.89844,37238.05078,157600,37441.51563
37362.05078,37507.94922,37118.39844,140800,37364.31641
36830.89844,36868.89844,35904.10156,211400,36025.08203
36224.44922,36347.85156,35327.89844,187200,35976.03125
35958.80078,36774.19922,35526.35156,227300,35694.88672
35902.89844,36445.35156,35805,173900,36364.47656
36281.85156,36563.5,36166.69922,131700,36507.82422
36497.30078,36844,36062.85156,138900,36196.72656
36252.75,36344.55078,35696.75,136000,35735.48438
36086.94922,36820.69922,36013.94922,146700,36617.97266
37052.75,37384.80078,36905.14844,165000,37284.26563
37331.75,37397.55078,36884.44922,123200,37082.01953
37083.14844,37153.25,36824.39844,170900,37105.21875
37358.19922,37581.05078,36861.89844,157300,36924.82031
36778.94922,37039.05078,36545.39844,132200,36893.51953
36929.5,37083.5,36743.19922,105800,36789.125
37092.94922,37159.30078,36385.75,112700,36548.22266
36491.80078,36550.75,35535.05078,152100,35618.23438
35124.35156,35231.10156,34018.44922,200100,34439.45313
34863.35156,35050,34389.94922,159600,34607.44922
34865.25,35112.10156,34687.60156,128600,35029.09375
35350.5,35477.30078,35046.25,114200,35190.73828
35282.19922,35327.94922,34583.39844,132500,34856.64453
34573.64844,35143.69922,34233,335100,35057.49219
35308.30078,35352.39844,35037.89844,181600,35183.39063
35168.85156,35378.30078,34890.80078,122500,35044.99219
34977.64844,35179.05078,34751.25,328000,35063.19531
35114.39844,35596.94922,35113.75,210300,35481.28516
35585.19922,36492.10156,35526.60156,219000,36421.47656
36551.25,36887.80078,36374.39844,190500,36839.71875
36943.55078,37862.39844,36756.35156,237400,37695.46094
37242.55078,37752.5,37058.44922,199000,37489.8125
37667.05078,38134.85156,37427.80078,183300,37739.16406
37930.55078,38400.35156,37929.35156,206500,38347.45313
38370,38504.60156,38031.75,159500,38441.75391
38719.60156,38851.44922,38604.60156,156100,38727.10156
38717.55078,38717.55078,38376.14844,159200,38469.50391
38302.35156,38448.05078,38007.75,148600,38369.95313
38212.55078,38617.5,38138.25,140300,38215.70313
38337.39844,38855.55078,38095.39844,168800,38209.85547
38145.75,38330.5,37769.25,165300,38040.91016
38106.10156,38167.94922,37591.85156,149600,37850.41016
37522.35156,37741,37224.25,157800,37573.86328
37601.94922,37694.69922,36375.35156,231000,36947.12109
36598.05078,37788.80078,36415.60156,267500,37706.3125
37058.19922,38147.64844,37012.25,346300,37981.66016
38246.60156,38421.69922,37581.5,294300,37688.96094
38091.80078,38217.25,37647.85156,217800,37974.91016
38460.44922,38802.69922,37690.60156,234100,38505.05078
38841.55078,39386.60156,38752.64844,252600,39330.04297
39255.69922,39424.85156,38861.14844,193800,39009.54688
39128,39278.60156,38562.60156,163100,38788.90234
38592.05078,38837.55078,37802.69922,241900,37995.00781
38176.10156,38222.10156,37319.05078,200200,38028.00781
38283.60156,38648.14844,38192,124900,38609.80078
38801.44922,39197.19922,38520,147800,39010.49609
38567.64844,38790.25,38396.39844,155000,38516.80078
37664,37796.55078,36828.05078,213800,36908.12109
36989.80078,38231.60156,36651.85156,193000,38169.65625
38296.5,38461.69922,37762.80078,170100,37953.35938
38042.10156,38124.5,37425.60156,136300,37531.21094
37344.44922,37817.55078,37304.44922,113500,37598.71094
37400,38054.39844,37156.80078,143300,37685.16406
36833,37659.39844,36818.10156,159400,37371.21484
37628.55078,37774.60156,37318,137300,37391.61719
36085.19922,36709.14844,34991.35156,427800,35227.69141
35901.69922,36684.64844,35768.19922,372800,36430.32813
35938.94922,36270.25,35611.89844,238300,36204.87891
35381.89844,35553.69922,34897.44922,211300,35372.39063
35621.14844,35804.14844,34721.14844,172500,34943.89453
34526.10156,35097.75,34094.10156,194500,34407.40234
33278.14844,33543.30078,32376.5,248900,32870.86719
32531.90039,33263.55078,32155.34961,276800,33157.71484
33278.89844,33969.5,32948.89844,258500,33815.05469
35153.94922,35374.14844,34218.05078,273900,34475.19922
34331,34880.05078,34094.30078,169500,34545.84766
34660.25,35435.10156,34625.05078,193300,35311.73828
35467.94922,35643.80078,34706.05078,224200,35022.24219
35555.75,35806.35156,35461.55078,173800,35747.83594
36302,36611.94922,36261.64844,182000,36428.12891
36545.85156,36600.19922,35900.19922,128700,36018.08203
35975.60156,36468.80078,35384.75,202900,36348.12891
36627.69922,36827.60156,36064.75,197900,36146.92969
35633.69922,35957.69922,35421.69922,205200,35526.6875
35700.39844,35717.39844,35203.85156,157000,35409.69141
35488.69922,35770.80078,35016.30078,197000,35710.08594
35931.75,35977.19922,35506.55078,177100,35846.98047
36241.55078,36421.10156,36070.55078,325600,36333.87891
36457.19922,36590.85156,36278.14844,188100,36373.17969
36298.35156,37209.80078,36242.35156,245700,37148.06641
37824.94922,38765.85156,37665.55078,309200,38634.75
38731.30078,38759.25,37935.94922,220600,38067.45703
37711.30078,37868.5,37513.85156,198800,37632.36328
37421.75,37975.89844,37346.80078,245000,37556.91406
37619.69922,37884.19922,37405.19922,202200,37751.61328
37591.75,37941.75,37524.44922,132100,37613.36328
37407.39844,37920.60156,37264.44922,171000,37746.96094
37887.30078,37988.60156,37408.19922,143300,37462.96484
36833.14844,36965.85156,36441.35156,182900,36728.57422
36806.80078,37123.55078,35926.30078,216300,36341.17969
36482.60156,36513.85156,36114.05078,153400,36314.47656
36513.10156,36913.35156,36395.69922,132700,36815.67188
36514.14844,36578.94922,35991.5,140100,36044.33203
35792.35156,36270.14844,35511.39844,183100,36081.93359
36515.35156,36604.55078,36265.89844,143400,36404.37891
36067.55078,36175.89844,35747.14844,134200,36028.43359
36189.94922,36501.10156,35951.10156,137300,36421.77734
36474.05078,36718.80078,35978.94922,172700,36087.73047
35627.60156,36235.25,35618.19922,170200,36163.32813
36266.14844,36309.30078,35127.85156,214600,35264.14063
35705.35156,35934.85156,35133.80078,167300,35232.44141
34569.10156,34797.94922,34353.19922,199200,34590.79688
34091.75,34554.35156,33927.19922,179900,34275
34181.19922,34781.80078,34176.80078,138000,34482.24609
34686.30078,34793.19922,34143.19922,179500,34692.74609
34289.10156,34341.19922,33297.64844,382100,33531.75781
33925.94922,34002.19922,33007.89844,272700,33120.96484
33256,33821.64844,33001.75,195100,33597.21094
33796.19922,34366.05078,33680.60156,161500,34301.5
34448.19922,34655.80078,34134.69922,146800,34163.30078
33461,33633.94922,33180.60156,150400,33315.26172
33765.14844,34358.05078,33658.05078,129400,34276
34321.39844,34819.94922,34117.35156,156000,34247.20313
34223.19922,34586.44922,34115.80078,163700,34289.75
34491.80078,34722.60156,34285.80078,153600,34339.10156
34670.60156,35222.05078,34424.75,191500,35094.49219
35326.60156,35694.85156,35291.94922,132600,35612.88672
35958.80078,36083.69922,35748.44922,127000,35826.53125
35615.30078,35881.94922,35288.94922,149300,35486.98438
35358.94922,35768.69922,35285.44922,100800,35620.38672
35470.94922,35676.19922,35385,140700,35613.23438
35929.55078,35958.44922,35175.10156,104800,35274.64063
35159.14844,35424.5,35072.30078,100800,35309.78906
35080.80078,35154.30078,34834.39844,91600,34995.59375
35165.64844,35449.89844,34831.75,124600,34945.74219
34802.25,35149.10156,34659.10156,100900,35085.04297
34686.94922,34752.44922,34346.64844,90000,34483.39844
33728.64844,33774.05078,33210.35156,131900,33405.46484
33180.60156,33618.14844,33123.89844,113200,33310.96484
33317.80078,33554.55078,33249.55078,90800,33338.61328
33648.80078,33756.5,32537.94922,129500,32616.7207
32393.44922,32889.80078,32290.55078,139800,32742.66992
32873.39844,32926.10156,32426.40039,144400,32684.41992
32978.05078,33593.80078,32797.55078,258100,33191.36328
33051.64844,33106.94922,32758.15039,135000,32844.91797
32927.39844,33431.75,32652.15039,193100,33134.61328
33434.80078,33721.89844,33390.85156,149800,33627.05859
34126.19922,34147.5,33735.5,111400,33810.85547
33578.19922,33745.30078,33503.30078,125000,33642.05859
33273.55078,33422.80078,33185.25,140800,33269.51172
33180.69922,33659.30078,33179.60156,149500,33424.71484
33264.75,33666.5,33080.44922,149900,33539.05859
33558.85156,33978.5,33515.60156,152600,33940.50391
34084.69922,34361.05078,33757,115000,33815.50391
33929.39844,34388.5,33876.14844,122700,34323.85156
34627.39844,34965.75,34553.10156,184000,34919.89453
35258.89844,35262.10156,34977.75,109000,35123.64063
35017.60156,35543.10156,35006.55078,130600,35469.23438
35298.69922,35419.64844,35047.5,113400,35131.83984
35259.80078,35308.14844,34757.60156,103400,34827.39453
34817.94922,35027.60156,34558.44922,121300,34650.79688
34734.44922,34899.94922,34463.89844,99100,34682.24609
34841.85156,35382.5,34804.39844,146600,35358.28906
35113.25,35761.64844,35110.5,183400,35719.9375
36061.30078,36182.69922,35876.55078,173400,35971.68359
36026.55078,36331.69922,35887.35156,153800,36200.57813
36322.89844,36823.44922,36286.35156,143600,36738.52344
36766.69922,37011.19922,36464.64844,139700,36725.97266
36688.55078,36695.75,36334.10156,114000,36408.07813
36370.55078,36808.30078,36248.60156,113100,36783.32422
37102.44922,37414.39844,37028.5,172500,37377.71484
37717.30078,37754.64844,37221.14844,166900,37490.96094
37594.14844,37939.60156,37407.19922,346400,37902.75781
37767.69922,38179.85156,37632.30078,317300,38023.55859
37954.55078,38068.60156,37692.94922,200300,37988.80859
38111.05078,38231.85156,37249.5,186300,37755.11328
37868.25,38150.44922,37779.89844,175900,37920.16016
37847.35156,38302.35156,37681.44922,174100,38236.95313
38298.85156,38402.94922,38155.30078,163900,38287.40625
38712.94922,38932.10156,38648.89844,200900,38879.39844
38942.44922,39088.89844,38739.94922,125300,39041.84766
39351.30078,39504.5,39202.80078,169800,39461.24219
39324.39844,39703.69922,39291.14844,137200,39655.6875
39732.64844,39759.14844,38848.39844,148100,38985.49609
38693.64844,38732.85156,38247.25,124300,38297.30469
37955.44922,38869.89844,37950.85156,176400,38697.19922
38552.69922,39120.80078,38552.19922,214900,39038.04688
39190.05078,39471.75,38803.69922,333400,38950.29688
39129.64844,39337.10156,38846.80078,196300,38986.69531
38111.60156,38397.10156,37943.85156,158000,38276.25391
38516.94922,39606.55078,38472.69922,176800,39536.28906
38806.69922,39667.64844,38803.30078,191200,39300.79297
39422.30078,39595.85156,39200.44922,133900,39420.54297
39412.05078,39865.19922,39407.39844,214100,39805.28906
39892.94922,40073.75,39564.30078,210200,39666.03906
39337.75,39572.05078,39258.25,138900,39455.44141
39763.89844,40265.75,39706.39844,203800,40208.48047
40520.75,40685.94922,40280.30078,207000,40415.23047
40540.44922,40684.89844,40377.89844,147000,40573.52734
40802.10156,40904.30078,40693.94922,176400,40872.625
40308.80078,41626.89844,40288.89844,218400,41404.91797
41533.69922,41840.14844,41153.5,245300,41208.71875
40977.19922,41162.5,40502.05078,244200,40776.32813
40685.60156,41184.25,40509.89844,206000,40903.92188
41304.14844,41677.64844,41207.30078,175200,41467.82031
41282.60156,41501.69922,40889.14844,151300,41202.96875
40889.05078,41159.19922,40360.19922,209500,40630.12891
40429.35156,40528.39844,39412.69922,226200,39545.78906
39027.85156,39229.39844,38492.19922,241800,38615.80078
38811.69922,39050.5,38184.89844,168700,38358.70313
38081.25,38368.80078,37626.19922,210600,37759.41406
38092.85156,38283.39844,37536.64844,253000,37647.3125
37660,38811,37386.35156,246100,38631.5
38444.89844,38641.60156,37963.25,172900,38029.20703
38700.39844,39177.5,38596.89844,241100,39109.59766
39343.69922,39608.35156,39232.89844,158800,39282.39453
39093.5,39235.05078,38807.5,165000,39177.59375
38641.55078,39315.69922,38518.30078,159700,39092.64844
39058.85156,39174.94922,38622.75,177600,38712
38784.19922,39164.10156,38606.39844,195800,39118.09766
38957.64844,39061.30078,38437.94922,158900,38623.55078
39446.05078,39570.85156,39196.30078,185600,39305.14453
39295.60156,39974.69922,39146.69922,201600,39919.98438
40252.05078,40435.35156,40139.85156,245200,40318.28125
40556.64844,40643.60156,40195.19922,232900,40372.73047
40149.5,40208.35156,39848.85156,262800,40099.08594
40370.75,41032.25,40355.44922,324200,40783.57813
41348.35156,41427.25,41201.14844,74300,41304.41797
41513.64844,41530.64844,41021.44922,351800,41122.27344
41440.69922,41511.80078,41178.64844,239400,41298.82031
41236.80078,41482.39844,40839.30078,237100,40990.375
41265.69922,41353.69922,41106.10156,237200,41307.41797
41552.39844,41677.25,41188.55078,304400,41289.07031
41472.60156,41474.30078,41060.44922,175800,41146.17188
40873.69922,41478,40819.14844,263600,41297.87109
41314.85156,41516.19922,41051.14844,190400,41257.96875
41740.64844,41779.39844,41337.05078,393400,41686.21484
41914.85156,41948.89844,41667.89844,490500,41782.71484
41462.85156,41643.89844,41318.60156,253400,41603.26563
42163.39844,42345.5,41918.10156,255400,42136.5625
42177.55078,42231.44922,41965.44922,142700,42076.26172
42234.85156,42450.05078,42079.55078,139400,42372.20703
42371.80078,42611.75,42296.30078,185400,42534.80469
42399.64844,42622.75,42366.55078,165400,42457.55859
42545.75,42590.75,42223.69922,280100,42436.95703
42286.94922,42386.80078,42202.55078,259100,42346.05859
42467.39844,42508.75,42347.14844,216300,42456.55859
42668.55078,42860.55078,42556.39844,359100,42728.60547
42838.35156,43163.39844,42769.64844,204900,43074.89844
43192.44922,43339.14844,42864.94922,502800,42983.44922
42757.19922,43159.80078,42740,238700,43019.94922
42959.39844,43279.60156,42959.39844,223000,43052.94922
43122.75,43332.30078,42880.05078,202000,43230.49609
43512.10156,43515.05078,43101.85156,268400,43260.14453
42976.69922,43131.89844,42937.80078,212800,43103.25
43269.35156,43372.14844,42985,242600,43332.44531
43093.89844,43306.85156,43076.39844,379200,43138.05078
43157.35156,43327.35156,42948.44922,242900,43098.19922
43142.25,43640.89844,43095.30078,355700,43596.34375
43765.30078,43853.39844,43361.69922,443500,43632.94141
43455.85156,43767.05078,43378.80078,234200,43708.24219
43793.69922,43983.80078,43767.75,277000,43946.03906
44078.60156,44151.80078,43987.94922,349200,44048.58984
43940.10156,44120.60156,43379.10156,421900,43497.69531
43261.75,43598.19922,43080.55078,275200,43218.99609
43346.35156,43451.44922,43110.30078,175600,43413.24609
43152.64844,43426.19922,42955.39844,182300,43358.99609
43525.75,43614.64844,42363.80078,279400,42617.45313
42864,42933.5,42231.35156,344800,42408.30859
41951.35156,42226.64844,41597.64844,332600,41667.56641
42827.75,42927.19922,42394.14844,229600,42859
42733.60156,43034.94922,42694.85156,230500,42827.20313
42684.89844,43498.05078,42489.80078,308300,43251.84766
43401.69922,43422.94922,42833.10156,258700,42985.94922
43038.25,43382.75,42961.75,1798102100,43203.10156
43151.44922,43482.80078,43148.44922,197000,43425.25
43417.5,43578.39844,42858.64844,216800,42958.80078
43073.05078,43137.55078,42298.60156,189100,42608.69922
42649.69922,42685.89844,41877,195100,42188.80078
42404.85156,42716.80078,42186.55078,161800,42582.75
42642,42674.25,41835.75,179300,42014.75
42071.85156,42318,41729,169800,42232.69922
42238.5,42343.5,41742.94922,154100,42082.25
42171.25,42453.94922,41885.60156,205500,42371.25
42622.5,42715.64844,42066.55078,312300,42167.55078
42241.19922,42383.80078,41861.10156,256300,42235.05078
42271.80078,42555.89844,42119.64844,170500,42458
42416.30078,42506.25,42234.89844,143400,42328.85156
42516.05078,42709.19922,42366.14844,159100,42506.80078
42891.44922,43005.85156,42727.69922,203600,42821.25
42994.44922,43078.89844,42615.64844,159500,42733.44922
42703.60156,42733.05078,41540.30078,244700,41647.64844
41382.35156,41417.89844,40148.80078,350800,40345.30078
39856.14844,40789.55078,39419.80078,369900,40387.44922
40563.85156,40811.64844,40167.69922,289900,40655.05078
41115,42015.64844,39490.5,400100,40513
39943.35156,40757.60156,39761.44922,348500,40669.30078
41019.35156,41539.94922,40609.75,308800,41499.69922
41530.14844,41724.5,41261.19922,197800,41374.64844
41513.10156,41630.75,41095.10156,171900,41490.94922
41542.05078,41791.94922,41403.05078,136500,41537.64844
41634,41634,41252.94922,142900,41554.30078
41452.39844,41678.89844,41424.89844,155000,41559.39844
41563.5,41662.55078,41157.89844,147000,41282.19922
41410.44922,41718,41195.75,143100,41648.35156
41674.60156,41795.44922,41455.60156,116300,41731.05078
41925.69922,41979.10156,41521.94922,111700,41631.35156
41514,41516.30078,40882.69922,138800,41131.75
41221.55078,41292.60156,40580.10156,143700,40701.69922
40784.89844,40946.19922,40508.25,170200,40673.60156
40494.14844,40529.25,39899,155200,39995.89844
39983.69922,40147.80078,39600.25,200500,40001.55078
40259.10156,40348.10156,39818.89844,144600,39909.39844
39820.39844,40371.44922,39745.39844,165200,40307.10156
40302.69922,40391.44922,40073,327800,40269.05078
40473.85156,40725.35156,40341.94922,169800,40698.14844
40604.55078,40773.25,40312.89844,149200,40389.80078
40671.39844,41390.14844,40605.35156,213800,41251.35156
41418.39844,41671.19922,41259.14844,180200,41350.39844
41178.35156,41625.35156,41100.35156,157600,41577.10156
41532.64844,41659,41208.10156,119200,41256.75
40805.25,40839,40341.69922,145300,40485.44922
40356.10156,40690.05078,39454.60156,174500,39564.69922
39522.39844,39768.5,39132.60156,205700,39411.39844
39777.89844,39914.10156,38934.64844,164300,39051.5
39061.69922,39381.39844,38613.14844,196300,39132.60156
39442.39844,39705.14844,38926.80078,173400,39598.10156
39512.10156,39512.10156,38941.89844,173800,39361.94922
39599.64844,39970.89844,39366.30078,187900,39894.69922
39836.14844,40201.60156,39552.5,153200,39616.89844
39555.25,39767.89844,39294.89844,166100,39395.35156
39484.69922,39695.19922,39273.75,194200,39431.30078
39545.05078,39645.19922,39326.10156,202300,39567.89844
39611.55078,40055,39609.55078,259600,39910.14844
40231.25,40690.39844,40180.19922,188000,40608.64844
40695.80078,40857.60156,40535.89844,167500,40813.05078
40972.30078,41071.14844,40802.64844,177400,40999.14844
40940.69922,41274.69922,40820.55078,196500,41041
41116.14844,41139.85156,40727.25,153900,40834.64844
41232,41403.25,40990.19922,219200,41366.5
41426,41610.14844,41332,143000,41557.94922
41680.10156,42196.19922,41502.64844,232600,42132.55078
42603.55078,42603.55078,41799,229100,42262.55078
42406.94922,42500.69922,42114.35156,214200,42265.19922
42280.10156,42339.89844,42022.14844,170000,42154
42218.5,42378.14844,42108.85156,180200,42269.5
42252.55078,42382.14844,41962.35156,144100,42118
42469.94922,42714.14844,42269.10156,201000,42635.75
42731.60156,42865.55078,42601.5,262400,42678.5
42559.05078,42875.60156,42432.25,178000,42829.89844
42753.89844,43043.39844,42736.60156,181400,43000.85156
43045.5,43302.05078,42810.35156,238700,43233.89844
43395.05078,43483.85156,43269.39844,241600,43352.10156
43154.85156,43354.94922,43078.14844,175900,43312.69922
43236.10156,43739.80078,43213.94922,175400,43685.44922
43110.64844,43588,42582.19922,251200,42661.19922
42796.85156,43418.55078,42780.30078,223400,43284
43438.55078,43533.25,43125.85156,229000,43198.14844
43275.25,43383.64844,42822.14844,249100,43331.05078
43535.10156,43774.25,43367.25,190700,43475.30078
43447.14844,43905.94922,43347.75,144900,43793.55078
43821.05078,44151.69922,43666.60156,161300,44072.10156
44144.14844,44144.14844,43815.69922,222500,43903.69922
43948.5,43992.75,43446.39844,203600,43698.69922
44006.89844,44079.19922,43673.69922,226500,43752.30078
43930,44020.89844,43531.89844,192000,43969.39844
43935.30078,44026.75,43684.89844,183800,43885.10156
43978.89844,44095.25,43852.19922,142000,43954.44922
43751.94922,44010.44922,43639.80078,148600,43677.85156
43630.25,43719.85156,43390.30078,170200,43681.39844
43765.35156,44067.60156,43588.80078,143200,44018
44276.80078,44483.35156,44193.94922,148600,44311.89844
44277.35156,44498.60156,44207.5,157600,44436.35156
44318,44339.05078,43822.69922,305700,44128.14844
44172.05078,44179.94922,43706.14844,182900,43790.19922
43997.30078,44088.89844,43812.55078,123900,43937.85156
44103.25,44266.14844,44074.19922,124500,44101.64844
44156.69922,44236.19922,44009.69922,123600,44164.55078
44318.69922,44346.30078,44143.5,119200,44275.30078
44208.30078,44459.25,43917.89844,160200,43995.25
44045.75,44220.10156,43932.60156,132300,43989
44035.19922,44124.94922,43874.05078,91400,43944.19922
43889.69922,44138.14844,43889.69922,160000,44079.85156
44181.64844,44212.35156,43956.14844,154600,43988
44054.35156,44077.44922,43397.5,228200,43443.60156
43583.35156,44083.25,43536.94922,234700,43938.14844
44015.30078,44040.35156,43501.39844,234900,43633.75
43597.55078,43823.94922,43345.94922,161900,43766.5
43894.39844,43946.69922,43698.94922,180000,43859.19922
43874.80078,44042.14844,43663.35156,263800,43724.85156
43641.60156,43824.10156,43519.55078,161300,43622.89844
43714.75,43773.10156,43541.75,120700,43641.05078
43804.55078,44194.64844,43693.14844,137300,44121.5
44419.5,44508.39844,44163.19922,243800,44327.80078
44666,44787.10156,44447.19922,191300,44747.35156
44957.94922,45353.19922,44882.10156,228200,45158.10156
45310.55078,45655.5,45000.25,463000,45301.44922
45169.69922,45418.89844,45073.39844,366300,45151.80078
45060.55078,45417.5,45042.60156,244900,45339.89844
45118.05078,45227.25,44844.80078,220900,44925
44958.64844,45184.30078,44721.89844,220900,44860.85156
44998,45139.55078,44663.05078,209000,44745.05078
44872.60156,44937.25,44562.39844,233100,44639.44922
45009.30078,45085.14844,44612.19922,336800,44665.05078
44860.64844,44923.85156,44547.80078,196300,44819.30078
44951.19922,45556.44922,44695.05078,245900,45449.75
45754.80078,45905.85156,45281.30078,307300,45410.85156
45622.5,45707.39844,45433,261100,45669.30078
45689.05078,46256.19922,45640.94922,315200,46186.89844
46063.94922,46369.5,45925.89844,235600,46075.19922
46131.89844,46191.5,45858.75,225800,45923.05078
46154.69922,46156.10156,45622.85156,228100,45845
45935.14844,46096.60156,45804.69922,298400,46062.35156
46285.85156,46310.10156,45570.64844,320400,45679.30078
45560.89844,45727.75,45238.80078,194700,45468.10156
45546.35156,45694.89844,45359.75,247900,45651.10156
45740,45782.75,45471.05078,175200,45592.5
45234.64844,45404.89844,44720.89844,233600,44995.69922
44862.85156,45038.44922,44279.39844,245800,44513.44922
44754.75,45118.05078,44520.55078,245200,44879.5
44993.69922,45011.35156,44773.85156,200800,44837.5
44888.94922,45096.85156,44817.85156,229400,44964.44922
44973.44922,44975,44533.75,177300,44880.69922
44797.64844,44980.35156,44418.39844,232000,44541.80078
44568.14844,44571.25,44120.89844,196900,44199.10156
44066.60156,44212.75,43776.89844,172300,44090.94922
43897.25,44071.85156,43745.10156,266400,43891.35156
43724.75,43957.64844,43672.44922,167600,43851.05078
43952.85156,44113.80078,43862,126300,44002
44125,44151.30078,43938.69922,160700,43993.25
44064.5,44521.64844,43952.05078,212400,44479.05078
44704.19922,44949.89844,44433.75,220400,44496.19922
44276.19922,44359.10156,43983.75,152500,44231.44922
44253.64844,44610.39844,44201.44922,163000,44494.64844
44655.75,44673,44429.80078,140300,44495.25
44706.55078,44779.64844,44149.80078,153100,44232.60156
44265.85156,44399.64844,43895.05078,705100,43989.14844
43996.10156,44568.55078,43830.75,320800,44436.10156
44625.05078,44668.69922,44401.69922,225500,44532.14844
44494.64844,44577,44207.25,252000,44409.10156
44418.05078,44915.55078,44341.19922,169100,44878.35156
44953.64844,45383.35156,44812.14844,179100,45156.39844
45340.80078,45636.19922,45231.30078,228100,45570.69922
45893.80078,45893.80078,45322.55078,271400,45511.35156
45449.35156,45990.5,45299.39844,441700,45909.44922
46013.30078,46153.89844,45801.5,238600,46000.85156
46122.14844,46310.39844,46028.75,278400,46231.5
46100.94922,46252.94922,45906.89844,348800,45979.85156
45493.69922,45745.14844,45276.39844,334000,45384.60156
45179.60156,45276.80078,44592.44922,257700,44623.85156
44707.35156,44996.75,44548.89844,249400,44612.05078
44615,44936.55078,44400.89844,266500,44766.10156
44722.5,44773.80078,44532.44922,188500,44624.19922
44465.89844,44668,44182.5,221900,44588.30078
44700.35156,44756.80078,44248.19922,389900,44300.94922
44445.35156,44755.05078,44344.89844,156000,44584.55078
44561.5,44566.30078,44243.10156,192600,44399.05078
